gift_id,donor_id,fund_id,campaign_id,gift_date,gift_amount,gift_type
GFT-003368,DNR-00325,FND-001,CAM-001,2025-03-01,52.24,Cash
GFT-003369,DNR-00268,FND-006,CAM-006,2025-11-06,76.66,Cash
GFT-003370,DNR-00439,FND-002,CAM-002,2025-11-29,463.35,Matching Gift
GFT-003371,DNR-00169,FND-008,,2024-11-27,476.69,Cash
GFT-003372,DNR-00598,FND-007,,2025-09-07,307.56,Pledge Payment
GFT-003373,DNR-00766,FND-005,,2025-06-26,113.0,Stock
GFT-003374,DNR-00826,FND-004,CAM-003,2024-07-17,43.33,Cash
GFT-003375,DNR-01114,FND-003,CAM-002,2025-05-27,757.47,Pledge Payment
GFT-003376,DNR-00048,FND-002,CAM-005,2024-07-27,521.31,Cash
GFT-003377,DNR-00631,FND-007,CAM-002,2025-08-11,23.99,Cash
GFT-003378,DNR-01051,FND-001,CAM-001,2025-02-15,486.84,Matching Gift
GFT-003379,DNR-00755,FND-004,CAM-006,2024-02-09,120.96,Pledge Payment
GFT-003380,DNR-01063,FND-003,CAM-002,2026-04-21,392.6,Cash
GFT-003381,DNR-00275,FND-008,,2025-05-10,36.18,Cash
GFT-003382,DNR-00077,FND-005,,2025-05-27,86.89,Cash
GFT-003383,DNR-00490,FND-004,CAM-001,2025-02-16,201.14,Matching Gift
GFT-003384,DNR-00728,FND-004,CAM-006,2024-08-31,1321.73,Cash
GFT-003385,DNR-DUP002,FND-006,,2024-12-09,3407.03,Matching Gift
GFT-003386,DNR-00455,FND-003,,2025-09-16,201.72,Cash
GFT-003387,DNR-00194,FND-008,CAM-006,2024-01-01,619.15,Cash
GFT-003388,DNR-00254,FND-001,CAM-001,2026-02-10,234.0,Stock
GFT-003389,DNR-00188,FND-004,CAM-005,2024-11-05,224.66,Cash
GFT-003390,DNR-00276,FND-007,CAM-003,2024-09-16,327.41,Cash
GFT-003391,DNR-00081,FND-007,,2024-10-05,169.99,Cash
GFT-003392,DNR-00172,FND-008,CAM-003,2023-12-05,449.91,Pledge Payment
GFT-003393,DNR-00196,FND-008,CAM-006,2025-09-05,56.11,Cash
GFT-003394,DNR-01132,FND-001,,2025-10-11,171.28,Cash
GFT-003395,DNR-00428,FND-001,,2024-07-13,1485.05,Cash
GFT-003396,DNR-00686,FND-007,,2024-02-04,652.27,Stock
GFT-003397,DNR-01073,FND-001,CAM-001,2024-03-18,258.04,Cash
GFT-003398,DNR-00684,FND-008,CAM-005,2025-08-11,545.91,Pledge Payment
GFT-003399,DNR-00581,FND-002,CAM-004,2024-12-22,1008.56,Pledge Payment
GFT-003400,DNR-00438,FND-007,CAM-003,2023-07-07,21.18,Cash
GFT-003401,DNR-00275,FND-001,,2025-06-08,133.68,Cash
GFT-003402,DNR-00146,FND-002,CAM-006,2025-03-29,86.58,Cash
GFT-003403,DNR-00223,FND-005,CAM-001,2025-02-07,38.76,Cash
GFT-003404,DNR-00814,FND-008,CAM-003,2024-10-16,1808.41,Cash
GFT-003405,DNR-DUP001,FND-003,CAM-004,2023-08-24,346.15,Pledge Payment
GFT-003406,DNR-00350,FND-003,CAM-001,2024-08-02,522.48,Pledge Payment
GFT-003407,DNR-00303,FND-002,CAM-001,2026-05-01,90.57,Cash
GFT-003408,DNR-00564,FND-006,CAM-003,2026-01-10,130.63,Stock
GFT-003409,DNR-00158,FND-002,CAM-002,2025-11-03,180.26,Cash
GFT-003410,DNR-00603,FND-003,CAM-006,2023-09-13,281.08,Cash
GFT-003411,DNR-00088,FND-006,,2025-10-12,429.96,Cash
GFT-003412,DNR-00487,FND-008,CAM-004,2025-05-22,25.65,Matching Gift
GFT-003413,DNR-00892,FND-001,CAM-006,2025-11-24,397.91,Pledge Payment
GFT-003414,DNR-00239,FND-003,CAM-004,2024-01-13,140.18,Pledge Payment
GFT-003415,DNR-00087,FND-004,,2023-08-06,1062.85,Pledge Payment
GFT-003416,DNR-00417,FND-006,CAM-004,2026-05-31,803.36,Pledge Payment
GFT-003417,DNR-00182,FND-001,CAM-004,2025-09-22,249.76,Pledge Payment
GFT-003418,DNR-00934,FND-002,CAM-003,2024-05-11,187.8,Pledge Payment
GFT-003419,DNR-00205,FND-003,CAM-001,2024-09-08,129.03,Cash
GFT-003420,DNR-00698,FND-006,,2024-12-02,282.96,Cash
GFT-003421,DNR-01043,FND-003,CAM-004,2025-11-27,749.58,Cash
GFT-003422,DNR-00995,FND-008,CAM-004,2024-02-08,192.62,Pledge Payment
GFT-003423,DNR-00432,FND-005,CAM-002,2024-04-18,98.25,Pledge Payment
GFT-003424,DNR-00238,FND-004,CAM-002,2023-09-21,187.9,Stock
GFT-003425,DNR-01081,FND-008,CAM-001,2023-07-11,255.07,Pledge Payment
GFT-003426,DNR-00612,FND-004,CAM-005,2025-06-01,52.46,Cash
GFT-003427,DNR-00280,FND-007,,2026-06-17,40.43,Cash
GFT-003428,DNR-00479,FND-006,,2024-09-07,100.98,Pledge Payment
GFT-003429,DNR-00210,FND-006,CAM-005,2023-10-18,1059.86,Cash
GFT-003430,DNR-00098,FND-006,,2023-08-06,696.68,Stock
GFT-003431,DNR-00586,FND-003,,2025-02-12,32.18,Cash
GFT-003432,DNR-00523,FND-003,CAM-004,2026-01-13,65.0,Cash
GFT-003433,DNR-01173,FND-007,CAM-002,2025-11-08,421.17,Pledge Payment
GFT-003434,DNR-00184,FND-005,,2026-01-20,114.98,Matching Gift
GFT-003435,DNR-01187,FND-007,CAM-001,2025-07-19,300.93,Cash
GFT-003436,DNR-00677,FND-002,CAM-002,2024-04-26,33.97,Stock
GFT-003437,DNR-01025,FND-005,CAM-001,2023-08-13,183.72,Cash
GFT-003438,DNR-00390,FND-002,,2024-06-23,163.67,Cash
GFT-003439,DNR-00603,FND-003,CAM-004,2024-09-29,525.62,Pledge Payment
GFT-003440,DNR-01155,FND-001,CAM-004,2025-10-05,281.15,Stock
GFT-003441,DNR-01143,FND-008,,2023-08-17,212.15,Cash
GFT-003442,DNR-00242,FND-008,CAM-004,2025-09-23,27.15,Cash
GFT-003443,DNR-00906,FND-003,CAM-001,2023-09-01,1553.74,Pledge Payment
GFT-003444,DNR-01151,FND-004,CAM-006,2025-03-25,385.93,Pledge Payment
GFT-003445,DNR-00668,FND-006,CAM-001,2024-09-24,82.89,Cash
GFT-003446,DNR-00284,FND-001,CAM-002,2026-05-31,206.2,Pledge Payment
GFT-003447,DNR-00706,FND-007,,2023-07-07,118.77,Cash
GFT-003448,DNR-01160,FND-007,CAM-003,2024-04-17,144.55,Pledge Payment
GFT-003449,DNR-01125,FND-003,CAM-004,2023-08-31,682.94,Pledge Payment
GFT-003450,DNR-01116,FND-003,CAM-004,2025-07-04,64.68,Cash
GFT-003451,DNR-00192,FND-007,CAM-004,2024-12-26,405.49,Pledge Payment
GFT-003452,DNR-00834,FND-002,CAM-001,2025-06-05,720.52,Pledge Payment
GFT-003453,DNR-01151,FND-008,CAM-004,2023-07-31,335.16,Stock
GFT-003454,DNR-00299,FND-004,CAM-006,2024-01-18,152.61,Pledge Payment
GFT-003455,DNR-01171,FND-006,,2025-04-03,76.91,Cash
GFT-003456,DNR-00394,FND-005,CAM-004,2024-11-27,88.49,Cash
GFT-003457,DNR-00493,FND-005,CAM-006,2024-05-01,211.01,Cash
GFT-003458,DNR-00084,FND-001,,2025-01-07,22.77,Matching Gift
GFT-003459,DNR-00459,FND-001,,2026-03-06,192.17,Pledge Payment
GFT-003460,DNR-00890,FND-007,CAM-004,2026-05-18,469.57,Cash
GFT-003461,DNR-00113,FND-002,CAM-004,2023-11-06,36.36,Cash
GFT-003462,DNR-00414,FND-002,,2026-04-27,672.09,Pledge Payment
GFT-003463,DNR-00686,FND-001,,2024-07-30,3575.55,Cash
GFT-003464,DNR-00769,FND-001,CAM-002,2023-11-13,169.0,Cash
GFT-003465,DNR-00601,FND-002,CAM-003,2023-12-12,142.31,Cash
GFT-003466,DNR-00929,FND-007,,2023-10-20,157.57,Stock
GFT-003467,DNR-00402,FND-008,CAM-004,2026-06-03,202.94,Cash
GFT-003468,DNR-00104,FND-006,CAM-001,2024-04-20,130.64,Stock
GFT-003469,DNR-00554,FND-001,CAM-005,2025-01-24,21.58,Cash
GFT-003470,DNR-00907,FND-005,CAM-004,2025-12-19,153.81,Cash
GFT-003471,DNR-00120,FND-008,,2024-05-28,61.73,Matching Gift
GFT-003472,DNR-00844,FND-003,,2025-10-03,216.96,Cash
GFT-003473,DNR-00040,FND-002,CAM-005,2025-06-05,769.3,Cash
GFT-003474,DNR-00788,FND-001,,2026-02-26,63.84,Stock
GFT-003475,DNR-00540,FND-001,CAM-004,2023-11-14,1247.02,Cash
GFT-003476,DNR-01093,FND-005,,2026-06-08,121.31,Stock
GFT-003477,DNR-00407,FND-004,CAM-005,2024-08-03,71.91,Cash
GFT-003478,DNR-00183,FND-003,CAM-003,2024-10-18,386.05,Cash
GFT-003479,DNR-00351,FND-004,CAM-003,2025-07-02,107.17,Cash
GFT-003480,DNR-00223,FND-008,CAM-006,2025-09-29,172.59,Pledge Payment
GFT-003481,DNR-00951,FND-001,CAM-001,2023-12-10,185.93,Stock
GFT-003482,DNR-00209,FND-002,,2024-06-01,360.46,Cash
GFT-003483,DNR-00778,FND-002,CAM-001,2023-07-01,167.04,Pledge Payment
GFT-003484,DNR-00488,FND-006,,2025-11-11,147.97,Matching Gift
GFT-003485,DNR-01016,FND-006,CAM-004,2026-02-12,117.98,Cash
GFT-003486,DNR-00390,FND-004,CAM-005,2024-03-05,319.82,Cash
GFT-003487,DNR-01117,FND-005,CAM-002,2023-11-30,101.41,Cash
GFT-003488,DNR-DUP013,FND-001,,2024-12-23,803.02,Cash
GFT-003489,DNR-00098,FND-003,CAM-004,2025-04-22,188.24,Cash
GFT-003490,DNR-01046,FND-001,,2025-02-22,28.53,Cash
GFT-003491,DNR-00565,FND-005,,2025-11-30,254.86,Cash
GFT-003492,DNR-00926,FND-004,CAM-002,2024-10-27,305.92,Cash
GFT-003493,DNR-00816,FND-008,CAM-006,2024-01-25,814.87,Pledge Payment
GFT-003494,DNR-00291,FND-008,CAM-005,2024-02-07,80.52,Pledge Payment
GFT-003495,DNR-00349,FND-003,,2026-05-17,69.11,Cash
GFT-003496,DNR-00331,FND-002,CAM-005,2023-07-29,374.84,Cash
GFT-003497,DNR-00210,FND-004,CAM-002,2024-07-08,654.92,Cash
GFT-003498,DNR-00860,FND-003,CAM-006,2026-05-29,77.28,Cash
GFT-003499,DNR-01007,FND-008,CAM-001,2025-05-27,244.56,Cash
GFT-003500,DNR-00475,FND-004,,2025-11-19,170.2,Pledge Payment
GFT-003501,DNR-00363,FND-006,CAM-004,2026-05-21,80.11,Cash
GFT-003502,DNR-00694,FND-004,CAM-005,2023-08-29,159.56,Pledge Payment
GFT-003503,DNR-01010,FND-007,CAM-004,2023-08-16,598.09,Cash
GFT-003504,DNR-00929,FND-008,,2024-02-29,189.13,Cash
GFT-003505,DNR-01017,FND-004,CAM-004,2025-10-02,150.62,Pledge Payment
GFT-003506,DNR-00301,FND-001,CAM-003,2026-05-27,352.13,Pledge Payment
GFT-003507,DNR-00771,FND-003,,2023-07-05,669.0,Cash
GFT-003508,DNR-00370,FND-004,CAM-003,2024-06-15,62.72,Cash
GFT-003509,DNR-00327,FND-002,CAM-004,2025-05-02,256.18,Cash
GFT-003510,DNR-00031,FND-006,CAM-006,2025-07-19,122.14,Pledge Payment
GFT-003511,DNR-00215,FND-005,CAM-004,2026-01-02,190.06,Cash
GFT-003512,DNR-00150,FND-003,,2024-05-03,385.89,Cash
GFT-003513,DNR-00671,FND-007,CAM-005,2024-04-10,132.76,Pledge Payment
GFT-003514,DNR-01142,FND-005,CAM-001,2023-09-19,19.54,Matching Gift
GFT-003515,DNR-01110,FND-005,CAM-006,2025-11-27,165.66,Pledge Payment
GFT-003516,DNR-00325,FND-003,,2023-08-03,539.32,Stock
GFT-003517,DNR-00070,FND-004,CAM-006,2025-05-08,297.43,Cash
GFT-003518,DNR-00514,FND-005,,2025-12-04,161.61,Pledge Payment
GFT-003519,DNR-00692,FND-002,,2025-03-02,211.37,Cash
GFT-003520,DNR-00711,FND-008,CAM-006,2025-01-31,194.71,Pledge Payment
GFT-003521,DNR-00938,FND-001,CAM-005,2026-05-05,26.63,Pledge Payment
GFT-003522,DNR-00732,FND-003,CAM-001,2024-01-04,215.4,Pledge Payment
GFT-003523,DNR-00917,FND-007,CAM-005,2025-09-30,44.82,Cash
GFT-003524,DNR-01105,FND-003,,2024-08-05,645.59,Pledge Payment
GFT-003525,DNR-00563,FND-007,,2026-01-11,43.81,Matching Gift
GFT-003526,DNR-00945,FND-008,CAM-006,2023-11-08,115.85,Cash
GFT-003527,DNR-00788,FND-003,CAM-004,2026-04-04,94.58,Cash
GFT-003528,DNR-01019,FND-003,,2026-05-01,1002.97,Cash
GFT-003529,DNR-01058,FND-004,CAM-005,2025-04-16,612.4,Cash
GFT-003530,DNR-01090,FND-006,CAM-006,2023-09-17,14.85,Cash
GFT-003531,DNR-00817,FND-003,CAM-001,2023-07-02,178.89,Cash
GFT-003532,DNR-00107,FND-005,,2025-07-25,52.83,Cash
GFT-003533,DNR-00800,FND-007,CAM-003,2025-07-08,216.31,Pledge Payment
GFT-003534,DNR-01166,FND-001,,2026-01-21,375.59,Cash
GFT-003535,DNR-00344,FND-005,CAM-006,2024-03-12,237.37,Pledge Payment
GFT-003536,DNR-00702,FND-006,CAM-002,2024-06-25,403.22,Cash
GFT-003537,DNR-00374,FND-007,CAM-005,2024-11-26,136.63,Cash
GFT-003538,DNR-00402,FND-003,CAM-003,2025-09-15,245.99,Cash
GFT-003539,DNR-00381,FND-004,,2025-02-22,386.46,Cash
GFT-003540,DNR-01180,FND-005,CAM-004,2026-06-25,111.28,Cash
GFT-003541,DNR-00399,FND-002,CAM-003,2024-09-28,70.87,Cash
GFT-003542,DNR-00337,FND-005,,2025-10-07,89.34,Pledge Payment
GFT-003543,DNR-00383,FND-006,CAM-005,2025-05-02,159.27,Cash
GFT-003544,DNR-00704,FND-007,,2024-06-29,184.29,Cash
GFT-003545,DNR-00827,FND-004,CAM-001,2024-06-16,262.41,Pledge Payment
GFT-003546,DNR-01085,FND-006,,2025-06-03,80.58,Pledge Payment
GFT-003547,DNR-01034,FND-002,CAM-006,2024-09-30,399.85,Matching Gift
GFT-003548,DNR-00757,FND-006,,2025-09-09,1341.78,Cash
GFT-003549,DNR-01063,FND-005,CAM-004,2026-03-29,95.31,Matching Gift
GFT-003550,DNR-00033,FND-006,CAM-005,2025-04-25,2690.84,Cash
GFT-003551,DNR-00536,FND-004,,2025-02-08,1606.8,Pledge Payment
GFT-003552,DNR-00628,FND-002,CAM-006,2024-08-01,183.66,Pledge Payment
GFT-003553,DNR-00232,FND-008,CAM-005,2023-11-30,154.18,Cash
GFT-003554,DNR-00097,FND-004,CAM-006,2024-06-02,88.03,Cash
GFT-003555,DNR-01192,FND-004,CAM-002,2025-05-14,474.09,Stock
GFT-003556,DNR-00177,FND-006,CAM-001,2023-09-16,197.61,Cash
GFT-003557,DNR-00630,FND-002,CAM-003,2025-09-15,221.69,Cash
GFT-003558,DNR-00930,FND-002,CAM-003,2025-02-21,72.41,Cash
GFT-003559,DNR-00415,FND-002,CAM-001,2025-05-02,490.52,Cash
GFT-003560,DNR-00750,FND-004,CAM-004,2024-06-20,141.4,Pledge Payment
GFT-003561,DNR-01075,FND-002,CAM-001,2026-03-01,56.82,Matching Gift
GFT-003562,DNR-00917,FND-006,,2025-11-19,168.35,Cash
GFT-003563,DNR-00545,FND-003,,2023-08-02,77.29,Cash
GFT-003564,DNR-00179,FND-001,CAM-003,2025-01-31,816.4,Cash
GFT-003565,DNR-00936,FND-007,CAM-006,2024-06-28,1577.52,Cash
GFT-003566,DNR-DUP011,FND-008,CAM-006,2024-03-06,173.63,Pledge Payment
GFT-003567,DNR-00270,FND-008,,2023-11-01,591.55,Cash
GFT-003568,DNR-00740,FND-003,CAM-001,2025-01-07,573.64,Matching Gift
GFT-003569,DNR-01079,FND-006,CAM-004,2026-05-19,7.03,Cash
GFT-003570,DNR-00281,FND-006,CAM-006,2024-05-29,89.49,Cash
GFT-003571,DNR-00853,FND-001,CAM-003,2025-11-23,207.36,Cash
GFT-003572,DNR-00851,FND-008,CAM-006,2026-05-03,114.34,Cash
GFT-003573,DNR-00573,FND-005,,2025-12-22,82.51,Cash
GFT-003574,DNR-01010,FND-006,CAM-006,2024-04-09,622.44,Cash
GFT-003575,DNR-00573,FND-006,CAM-004,2025-05-21,109.69,Cash
GFT-003576,DNR-00650,FND-005,,2025-07-14,263.19,Cash
GFT-003577,DNR-00264,FND-005,,2026-04-24,557.69,Stock
GFT-003578,DNR-00877,FND-006,,2023-12-17,880.07,Cash
GFT-003579,DNR-00013,FND-001,,2024-04-04,57.1,Cash
GFT-003580,DNR-00629,FND-006,CAM-001,2024-05-15,62.21,Cash
GFT-003581,DNR-00149,FND-004,,2024-10-18,231.9,Pledge Payment
GFT-003582,DNR-00668,FND-006,,2024-02-23,21.3,Cash
GFT-003583,DNR-00012,FND-006,CAM-003,2024-08-30,65.3,Cash
GFT-003584,DNR-00070,FND-004,CAM-004,2026-03-11,711.78,Cash
GFT-003585,DNR-00206,FND-005,CAM-002,2024-07-08,364.62,Pledge Payment
GFT-003586,DNR-01065,FND-007,CAM-004,2025-02-02,159.26,Cash
GFT-003587,DNR-00296,FND-008,CAM-001,2026-03-31,305.54,Pledge Payment
GFT-003588,DNR-00920,FND-008,CAM-002,2025-11-13,394.79,Stock
GFT-003589,DNR-00307,FND-001,,2025-10-24,39.92,Cash
GFT-003590,DNR-01056,FND-003,CAM-003,2025-07-20,107.66,Cash
GFT-003591,DNR-00429,FND-002,CAM-006,2025-02-09,2455.82,Matching Gift
GFT-003592,DNR-00355,FND-002,,2024-09-20,841.32,Matching Gift
GFT-003593,DNR-00129,FND-003,CAM-001,2024-07-24,236.51,Matching Gift
GFT-003594,DNR-00015,FND-005,,2024-04-19,252.53,Cash
GFT-003595,DNR-00773,FND-001,,2023-10-29,174.12,Stock
GFT-003596,DNR-00502,FND-007,CAM-002,2026-05-30,26.8,Cash
GFT-003597,DNR-00328,FND-004,CAM-006,2026-03-29,93.73,Cash
GFT-003598,DNR-00707,FND-001,CAM-006,2026-02-03,285.19,Pledge Payment
GFT-003599,DNR-00966,FND-007,CAM-006,2024-06-03,110.34,Cash
GFT-003600,DNR-00934,FND-003,,2023-12-26,59.16,Cash
GFT-003601,DNR-00984,FND-008,CAM-003,2025-06-16,67.32,Pledge Payment
GFT-003602,DNR-00744,FND-005,CAM-005,2024-12-15,863.85,Cash
GFT-003603,DNR-00777,FND-003,,2024-04-03,104.26,Pledge Payment
GFT-003604,DNR-00292,FND-002,CAM-006,2025-04-27,662.99,Pledge Payment
GFT-003605,DNR-00784,FND-004,,2026-01-14,253.85,Pledge Payment
GFT-003606,DNR-00109,FND-003,CAM-005,2025-09-11,140.59,Cash
GFT-003607,DNR-00961,FND-003,,2024-03-04,78.6,Cash
GFT-003608,DNR-00441,FND-004,CAM-005,2026-01-22,376.16,Stock
GFT-003609,DNR-01157,FND-003,,2024-09-17,567.83,Cash
GFT-003610,DNR-00373,FND-003,,2025-04-28,420.16,Pledge Payment
GFT-003611,DNR-00844,FND-003,,2024-09-11,44.06,Pledge Payment
GFT-003612,DNR-00670,FND-002,CAM-002,2025-11-21,103.96,Matching Gift
GFT-003613,DNR-01133,FND-003,CAM-001,2024-10-26,117.59,Pledge Payment
GFT-003614,DNR-00666,FND-006,CAM-001,2024-06-06,22.2,Cash
GFT-003615,DNR-00656,FND-005,CAM-002,2024-08-20,302.08,Cash
GFT-003616,DNR-00251,FND-008,CAM-005,2025-11-02,354.27,Matching Gift
GFT-003617,DNR-00449,FND-003,CAM-004,2026-04-05,340.25,Pledge Payment
GFT-003618,DNR-00507,FND-001,CAM-003,2025-02-13,280.55,Stock
GFT-003619,DNR-00520,FND-008,,2024-12-16,128.52,Stock
GFT-003620,DNR-00916,FND-008,,2024-07-04,75.52,Cash
GFT-003621,DNR-01170,FND-003,CAM-005,2024-07-17,128.04,Stock
GFT-003622,DNR-00332,FND-001,CAM-003,2023-11-21,256.15,Pledge Payment
GFT-003623,DNR-00960,FND-008,,2024-11-16,743.28,Cash
GFT-003624,DNR-01005,FND-006,,2024-09-11,197.51,Cash
GFT-003625,DNR-00498,FND-003,,2026-05-28,190.27,Cash
GFT-003626,DNR-00202,FND-003,CAM-003,2023-08-27,24.06,Stock
GFT-003627,DNR-00112,FND-004,,2025-09-21,275.75,Pledge Payment
GFT-003628,DNR-00092,FND-005,CAM-006,2023-09-16,814.1,Cash
GFT-003629,DNR-00954,FND-999,CAM-003,2026-03-28,160.64,Pledge Payment
GFT-003630,DNR-00763,FND-006,,2024-09-04,148.04,Cash
GFT-003631,DNR-01096,FND-007,,2024-10-27,119.94,Cash
GFT-003632,DNR-00414,FND-001,CAM-002,2023-09-21,391.28,Cash
GFT-003633,DNR-00484,FND-007,,2025-03-10,23.05,Cash
GFT-003634,DNR-00225,FND-008,,2025-04-17,663.8,Stock
GFT-003635,DNR-00334,FND-004,,2025-06-10,141.23,Cash
GFT-003636,DNR-00306,FND-003,CAM-003,2023-08-16,281.46,Cash
GFT-003637,DNR-00190,FND-005,CAM-001,2023-08-19,428.47,Cash
GFT-003638,DNR-00568,FND-004,,2026-03-05,66.5,Cash
GFT-003639,DNR-00011,FND-007,CAM-005,2024-08-06,177.34,Cash
GFT-003640,DNR-00431,FND-008,,2023-12-17,138.01,Cash
GFT-003641,DNR-00298,FND-007,,2024-02-21,52.06,Pledge Payment
GFT-003642,DNR-00311,FND-002,CAM-001,2024-05-05,562.34,Cash
GFT-003643,DNR-00242,FND-008,CAM-004,2024-05-18,126.57,Cash
GFT-003644,DNR-00286,FND-001,,2026-02-10,50.0,Cash
GFT-003645,DNR-00238,FND-002,CAM-004,2023-12-30,189.37,Cash
GFT-003646,DNR-00215,FND-003,,2025-10-02,37.9,Pledge Payment
GFT-003647,DNR-00248,FND-001,CAM-005,2023-09-24,110.38,Cash
GFT-003648,DNR-00703,FND-008,CAM-001,2024-04-04,250.47,Cash
GFT-003649,DNR-00439,FND-001,CAM-002,2024-08-09,34.29,Cash
GFT-003650,DNR-00884,FND-007,CAM-003,2024-07-29,362.84,Cash
GFT-003651,DNR-01099,FND-001,,2024-08-30,200.39,Pledge Payment
GFT-003652,DNR-00618,FND-002,,2026-01-18,431.4,Cash
GFT-003653,DNR-00361,FND-002,,2025-01-28,425.75,Cash
GFT-003654,DNR-00047,FND-007,CAM-006,2025-02-02,106.45,Stock
GFT-003655,DNR-00691,FND-001,CAM-003,2024-04-13,109.53,Pledge Payment
GFT-003656,DNR-00308,FND-005,CAM-004,2024-04-01,305.78,Cash
GFT-003657,DNR-00036,FND-004,CAM-003,2024-03-20,56.74,Pledge Payment
GFT-003658,DNR-00780,FND-002,,2025-06-16,57.11,Cash
GFT-003659,DNR-01166,FND-006,,2024-09-12,91.98,Cash
GFT-003660,DNR-00035,FND-002,CAM-001,2026-04-12,41.15,Cash
GFT-003661,DNR-00243,FND-003,CAM-002,2026-01-15,49.45,Cash
GFT-003662,DNR-00869,FND-006,CAM-006,2024-07-25,51.07,Pledge Payment
GFT-003663,DNR-01106,FND-006,CAM-004,2025-04-29,127.06,Stock
GFT-003664,DNR-00267,FND-004,,2025-03-20,121.03,Cash
GFT-003665,DNR-00154,FND-003,,2024-12-13,514.38,Pledge Payment
GFT-003666,DNR-00987,FND-001,CAM-004,2024-04-14,129.47,Cash
GFT-003667,DNR-00742,FND-003,CAM-005,2024-03-09,163.22,Stock
GFT-003668,DNR-01142,FND-008,CAM-002,2024-10-15,1216.04,Matching Gift
GFT-003669,DNR-00341,FND-001,CAM-005,2023-11-01,15.33,Cash
GFT-003670,DNR-00884,FND-007,,2023-12-22,224.74,Pledge Payment
GFT-003671,DNR-00468,FND-003,,2025-10-22,141.45,Matching Gift
GFT-003672,DNR-01088,FND-002,CAM-003,2025-01-27,250.9,Stock
GFT-003673,DNR-00535,FND-003,,2025-04-15,98.04,Cash
GFT-003674,DNR-00585,FND-001,CAM-001,2024-09-27,128.6,Cash
GFT-003675,DNR-00256,FND-001,CAM-003,2023-10-29,700.46,Stock
GFT-003676,DNR-01017,FND-008,CAM-003,2025-10-08,301.02,Pledge Payment
GFT-003677,DNR-00632,FND-002,CAM-003,2025-11-13,135.53,Cash
GFT-003678,DNR-DUP008,FND-006,CAM-003,2025-12-23,77.35,Cash
GFT-003679,DNR-00871,FND-003,CAM-001,2025-02-03,56.54,Pledge Payment
GFT-003680,DNR-00983,FND-002,,2024-11-26,104.55,Cash
GFT-003681,DNR-00946,FND-007,,2024-11-26,8.57,Matching Gift
GFT-003682,DNR-00091,FND-001,,2024-02-12,148.77,Cash
GFT-003683,DNR-00252,FND-001,CAM-001,2026-05-19,1209.86,Pledge Payment
GFT-003684,DNR-00845,FND-004,,2023-08-24,207.27,Matching Gift
GFT-003685,DNR-00817,FND-005,,2026-01-06,87.0,Cash
GFT-003686,DNR-00332,FND-007,CAM-006,2026-03-28,15.39,Pledge Payment
GFT-003687,DNR-01115,FND-001,CAM-006,2023-09-26,75.16,Cash
GFT-003688,DNR-00751,FND-008,,2024-01-16,104.7,Cash
GFT-003689,DNR-DUP013,FND-001,,2024-04-29,230.2,Pledge Payment
GFT-003690,DNR-00125,FND-008,,2025-06-01,108.72,Cash
GFT-003691,DNR-01042,FND-001,CAM-004,2024-08-04,1288.45,Cash
GFT-003692,DNR-00209,FND-004,,2026-01-13,138.09,Cash
GFT-003693,DNR-00470,FND-006,,2026-02-01,535.9,Matching Gift
GFT-003694,DNR-00590,FND-006,CAM-006,2023-10-06,31.68,Pledge Payment
GFT-003695,DNR-01008,FND-005,CAM-001,2025-01-15,167.27,Stock
GFT-003696,DNR-00359,FND-002,CAM-001,2025-09-28,75.96,Cash
GFT-003697,DNR-00036,FND-007,,2023-08-20,554.2,Cash
GFT-003698,DNR-01089,FND-006,CAM-005,2025-06-14,116.31,Cash
GFT-003699,DNR-00880,FND-005,CAM-005,2025-11-19,725.55,Cash
GFT-003700,DNR-00419,FND-002,CAM-006,2023-08-30,357.21,Pledge Payment
GFT-003701,DNR-00684,FND-004,CAM-001,2023-07-12,101.3,Cash
GFT-003702,DNR-00321,FND-008,CAM-002,2025-10-02,55.52,Cash
GFT-003703,DNR-00807,FND-007,,2025-12-12,80.67,Cash
GFT-003704,DNR-00724,FND-002,CAM-006,2023-12-09,128.76,Cash
GFT-003705,DNR-00284,FND-008,,2024-11-04,354.56,Cash
GFT-003706,DNR-00118,FND-005,CAM-004,2023-09-04,173.48,Matching Gift
GFT-003707,DNR-00872,FND-002,CAM-002,2025-10-27,434.6,Pledge Payment
GFT-003708,DNR-DUP006,FND-001,,2025-05-07,799.55,Stock
GFT-003709,DNR-00104,FND-008,CAM-005,2024-02-24,183.65,Pledge Payment
GFT-003710,DNR-00255,FND-005,,2026-02-12,61.63,Pledge Payment
GFT-003711,DNR-00538,FND-004,CAM-006,2023-08-10,264.1,Cash
GFT-003712,DNR-01153,FND-005,,2023-11-17,1493.66,Cash
GFT-003713,DNR-00511,FND-002,CAM-003,2025-04-06,464.39,Cash
GFT-003714,DNR-00087,FND-005,CAM-006,2024-06-17,242.43,Stock
GFT-003715,DNR-DUP007,FND-005,CAM-005,2023-09-16,69.77,Cash
GFT-003716,DNR-01084,FND-008,CAM-001,2025-09-16,143.32,Cash
GFT-003717,DNR-00407,FND-008,CAM-005,2023-11-11,33.58,Pledge Payment
GFT-003718,DNR-00850,FND-007,CAM-006,2024-03-03,52.38,Pledge Payment
GFT-003719,DNR-00210,FND-007,CAM-004,2025-02-19,270.24,Cash
